experiment	timestamp	score	best_score	kept	mutations	params
233	2026-03-29T17:00:27.919597	68.4369	68.4369	True	traverse_hop2_limit: 30 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
234	2026-03-29T17:00:28.028002	48.9370	68.4369	False	keyword_max_results: 0 -> 40; traverse_hop1_limit: 20 -> 50; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
235	2026-03-29T17:00:28.109496	66.6872	68.4369	False	hop1_score_boost: 0.1 -> 0.2399	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2399, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
236	2026-03-29T17:00:28.192485	68.0225	68.4369	False	traverse_hop2_limit: 10 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
237	2026-03-29T17:00:28.274043	68.1300	68.4369	False	hop2_score_boost: 0.05 -> 0.0992	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.0992, "dedup_strategy": "keep_highest", "max_total_results": 50}
238	2026-03-29T17:00:28.325263	67.4277	68.4369	False	traverse_default_hops: 2 -> 1; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
239	2026-03-29T17:00:28.407482	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.1003	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.1003, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
240	2026-03-29T17:00:28.489191	67.3043	68.4369	False	keyword_max_results: 0 -> 0; max_total_results: 50 -> 100	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 100}
241	2026-03-29T17:00:28.586016	67.8869	68.4369	False	hop1_score_boost: 0.1 -> 0.1; traverse_hop2_limit: 10 -> 30; traverse_seed_limit: 10 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 20, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
242	2026-03-29T17:00:28.667787	68.4369	68.4369	False	hop1_score_boost: 0.1 -> 0.1; traverse_min_edge_score: 0.0 -> 0.0; traverse_hop2_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
243	2026-03-29T17:00:28.718879	67.4277	68.4369	False	traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
244	2026-03-29T17:00:28.816595	65.3649	68.4369	False	traverse_seed_limit: 10 -> 20; hop1_score_boost: 0.1 -> 0.3908; max_total_results: 50 -> 150	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 20, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.3908, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 150}
245	2026-03-29T17:00:28.902798	66.4193	68.4369	False	traverse_min_edge_score: 0.0 -> 0.0; max_total_results: 50 -> 200; hop2_score_boost: 0.05 -> 0.0771	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.0771, "dedup_strategy": "keep_highest", "max_total_results": 200}
246	2026-03-29T17:00:28.965021	51.8969	68.4369	False	traverse_hop1_limit: 20 -> 40; keyword_prefix_match_len: 5 -> 3; traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 40, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
247	2026-03-29T17:00:29.053590	68.0225	68.4369	False	traverse_hop2_limit: 10 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 40, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
248	2026-03-29T17:00:29.141041	68.4369	68.4369	False	traverse_min_edge_score: 0.0 -> 0.1097; traverse_seed_limit: 10 -> 10	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.1097, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
249	2026-03-29T17:00:29.196543	67.2931	68.4369	False	traverse_hop1_limit: 20 -> 50; traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
250	2026-03-29T17:00:29.305910	67.6345	68.4369	False	traverse_seed_limit: 10 -> 30; keyword_min_score: 0.1 -> 0.1; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 30, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
251	2026-03-29T17:00:29.429410	51.8707	68.4369	False	keyword_prefix_match_len: 5 -> 3; traverse_hop1_limit: 20 -> 50; hop1_score_boost: 0.1 -> 0.3274	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.3274, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
252	2026-03-29T17:00:29.515584	64.6324	68.4369	False	hop1_score_boost: 0.1 -> 0.221; keyword_prefix_match_len: 5 -> 4; keyword_min_score: 0.1 -> 0.0864	{"keyword_prefix_match_len": 4, "keyword_min_score": 0.0864, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.221, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
253	2026-03-29T17:00:29.598939	60.8458	68.4369	False	hop1_score_boost: 0.1 -> 0.3121; keyword_prefix_match_len: 5 -> 6	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.3121, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
254	2026-03-29T17:00:29.686154	64.4786	68.4369	False	traverse_seed_limit: 10 -> 10; keyword_prefix_match_len: 5 -> 4; traverse_min_edge_score: 0.0 -> 0.0	{"keyword_prefix_match_len": 4, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
255	2026-03-29T17:00:29.770927	66.4552	68.4369	False	traverse_min_edge_score: 0.0 -> 0.1269; hop1_score_boost: 0.1 -> 0.3461; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.1269, "hop1_score_boost": 0.3461, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
256	2026-03-29T17:00:29.854347	68.4369	68.4369	False	hop2_score_boost: 0.05 -> 0.05; keyword_min_score: 0.1 -> 0.0817; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.0817, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
257	2026-03-29T17:00:29.967952	66.1450	68.4369	False	traverse_seed_limit: 10 -> 40; traverse_default_hops: 2 -> 2; traverse_min_edge_score: 0.0 -> 0.0524	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 40, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0524, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
258	2026-03-29T17:00:30.053870	65.4856	68.4369	False	traverse_hop2_limit: 10 -> 20; max_total_results: 50 -> 150	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 150}
259	2026-03-29T17:00:30.146791	52.8403	68.4369	False	max_total_results: 50 -> 100; keyword_prefix_match_len: 5 -> 3	{"keyword_prefix_match_len": 3, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 100}
260	2026-03-29T17:00:30.201004	63.8515	68.4369	False	keyword_prefix_match_len: 5 -> 4; traverse_default_hops: 2 -> 1; hop1_score_boost: 0.1 -> 0.3713	{"keyword_prefix_match_len": 4, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.3713, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
261	2026-03-29T17:00:30.249158	58.9674	68.4369	False	keyword_prefix_match_len: 5 -> 7; traverse_hop2_limit: 10 -> 10; traverse_default_hops: 2 -> 1	{"keyword_prefix_match_len": 7, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 1, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
262	2026-03-29T17:00:30.371179	64.9418	68.4369	False	traverse_hop2_limit: 10 -> 30; traverse_hop1_limit: 20 -> 50	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 50, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
263	2026-03-29T17:00:30.452435	49.9986	68.4369	False	keyword_max_results: 0 -> 40	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 40, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
264	2026-03-29T17:00:30.535545	66.9162	68.4369	False	hop1_score_boost: 0.1 -> 0.1953	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1953, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
265	2026-03-29T17:00:30.616322	54.7103	68.4369	False	keyword_max_results: 0 -> 60	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 60, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
266	2026-03-29T17:00:30.694908	60.1203	68.4369	False	keyword_prefix_match_len: 5 -> 7; traverse_hop2_limit: 10 -> 30; hop1_score_boost: 0.1 -> 0.1	{"keyword_prefix_match_len": 7, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
267	2026-03-29T17:00:30.776542	66.4761	68.4369	False	hop1_score_boost: 0.1 -> 0.1; max_total_results: 50 -> 200; keyword_min_score: 0.1 -> 0.1	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 200}
268	2026-03-29T17:00:30.860335	66.6295	68.4369	False	hop2_score_boost: 0.05 -> 0.05; traverse_hop2_limit: 10 -> 30; hop1_score_boost: 0.1 -> 0.2792	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 30, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.2792, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
269	2026-03-29T17:00:30.959523	68.1133	68.4369	False	hop2_score_boost: 0.05 -> 0.05; traverse_seed_limit: 10 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 20, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
270	2026-03-29T17:00:31.043953	66.7939	68.4369	False	max_total_results: 50 -> 150	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 150}
271	2026-03-29T17:00:31.124717	62.4160	68.4369	False	keyword_min_score: 0.1 -> 0.0914; keyword_prefix_match_len: 5 -> 6; traverse_hop2_limit: 10 -> 10	{"keyword_prefix_match_len": 6, "keyword_min_score": 0.0914, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.05, "dedup_strategy": "keep_highest", "max_total_results": 50}
272	2026-03-29T17:00:31.209332	68.1300	68.4369	False	traverse_hop2_limit: 10 -> 10; hop2_score_boost: 0.05 -> 0.1003; traverse_hop1_limit: 20 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1003, "dedup_strategy": "keep_highest", "max_total_results": 50}
273	2026-03-29T17:00:31.292760	66.2547	68.4369	False	hop1_score_boost: 0.1 -> 0.1; hop2_score_boost: 0.05 -> 0.1569; traverse_hop2_limit: 10 -> 20	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 20, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1569, "dedup_strategy": "keep_highest", "max_total_results": 50}
274	2026-03-29T17:00:31.375832	68.0312	68.4369	False	keyword_max_results: 0 -> 0; hop2_score_boost: 0.05 -> 0.1415; traverse_default_hops: 2 -> 2	{"keyword_prefix_match_len": 5, "keyword_min_score": 0.1, "keyword_max_results": 0, "traverse_seed_limit": 10, "traverse_hop1_limit": 20, "traverse_hop2_limit": 10, "traverse_default_hops": 2, "traverse_min_edge_score": 0.0, "hop1_score_boost": 0.1, "hop2_score_boost": 0.1415, "dedup_strategy": "keep_highest", "max_total_results": 50}
